FMID,MarketName,City,County,State,Zip,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1005621,North Beach Farmers' Market,SAN FRANCISCO,San Francisco,California,94133,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006389,North Beach Friday Night Farmers's Market,NORTH BEACH,Calvert,Maryland,20714,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1006138,North Bend Farmers Market,NORTH BEND,King,Washington,98045,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
1001025,North Berkeley Farmers' Market,BERKELEY,Alameda,California,94709,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0
1011954,North Buffalo Farmers Market,BUFFALO,Erie,New York,14216,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1
1006213,North Central Bronx Market,BRONX,Bronx,New York,10467,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018618,North Central Farmers' Market,AINSWORTH,Brown,Nebraska,69210,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012026,North Charleston Farmers Market,NORTH CHARLESTON,Charleston,South Carolina,,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1006836,North City Farmers' Market,ST. LOUIS,St. Louis City,Missouri,63106,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1001595,North Creek Farmers Market,NORTH CREEK,Warren,New York,12853,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1011943,North End Farmers Market,MANSFIELD,Richland,Ohio,44903,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1012471,North End Farmers Market,MIDDLETOWN,Middlesex,Connecticut,06457,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1006468,North Greenbush Farmers Market,NORTH GREENBUSH,Rensselaer,New York,12198,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1018184,North Iowa Farmers Market,MASON CITY,Cerro Gordo,Iowa,50401,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1004592,North Kansas City Farmers Market,NORTH KANSAS CITY,Clay,Missouri,64116,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1018566,North Manchester Farmers' Market,NORTH MANCHESTER,Wabash,Indiana,46962,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1018550,North Market Farmers' Market,COLUMBUS,Franklin,Ohio,43215,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1001059,North Myrtle Beach Farmers Market,NORTH MYRTLE BEACH,Horry,South Carolina,29582,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1004704,North Oakland Farmer's Market - Phat Beets Produce,OAKLAND,Alameda,California,94608,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1012441,North Park Thursday Certified Farmers' Market,SAN DIEGO,San Diego,California,92104,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0
1005629,North Plains Farmers' Market,NORTH PLAINS,Washington,Oregon,97133,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1018594,North Platte Farmers Market,NORTH PLATTE,Lincoln,Nebraska,69101,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1012277,North Port Farmers Market,NORTHPORT,Sarasota,Florida,34286,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1004865,North Prairie Farmers Market - Minot,MINOT,Ward,North Dakota,58701,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1018605,North Providence Farmers Market,NORTH PROVIDENCE,Providence,Rhode Island,02911,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1000176,North Raleigh Farmers' Market,RALEIGH,Wake,North Carolina,27614,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1018112,"North San Diego (Sikes Adobe) Certified Farmers Market, at the Sikes Adobe Historic Farmstead",ESCONDIDO,San Diego,California,92025,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1016768,North Scituate Farmers Market,NORTH SCITUATE,Providence,Rhode Island,02857,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
1005980,North Scottsdale Farmers Market,SCOTTSDALE,Maricopa,Arizona,85260,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1009884,North Square Farmers Market,CHAMBERSBURG,Franklin,Pennsylvania,17201,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1018455,North St. Mary's County Farmers Market,CHARLOTTE HALL,St. Mary's,Maryland,20622,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
1011303,North Stafford Farmers Market,STAFFORD,Stafford,Virginia,22554,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
1016896,North Stafford Farmers Market - Long & Long LLC,STAFFORD,Stafford,Virginia,22554,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
1003180,North Tonawanda City Market,NORTH TONAWANDA,Niagara,New York,14120,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1003739,North Union Farmers Market at Chagrin Falls,CHAGRIN FALLS,Cuyahoga,Ohio,44022,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0
1003741,North Union Farmers Market at Cleveland Clinic Beachwood,BEACHWOOD,Cuyahoga,Ohio,44122,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1003742,North Union Farmers Market at Crocker park,WESTLAKE,Cuyahoga,Ohio,44145,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
1003744,North Union Farmers Market at PlayhouseSquare/CSU,CLEVELAND,Cuyahoga,Ohio,44115,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1003746,North Union Farmers Market at Shaker Square,CLEVELAND,Cuyahoga,Ohio,44120,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1003740,North Union Farmers Market at the Cleveland Clinic Main Campus,CLEVELAND,Cuyahoga,Ohio,44106,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
1009628,North Union Farmers Market at University Hospitals,CLEVELAND,Cuyahoga,Ohio,44106,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1003745,North Union Farmers Market Indoor Winter Market at Shaker Square,CLEVELAND,Cuyahoga,Ohio,44120,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0
1012164,Northampton Tuesday Farmers' Market,NORTHAMPTON,Hampshire,Massachusetts,01060,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
1010744,Northampton Winter Farmers' Market,NORTHAMPTON,Hampshire,Massachusetts,01060,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
1003694,Northbrook Farmers Market,NORTHBROOK,Cook,Illinois,60062,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
1000036,Northeast Farmers Market,COLUMBIA,Richland,South Carolina,29229,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1012525,Northeast Farmers' Market,KANSAS CITY,Jackson,Missouri,64124,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1003325,Northeast Georgia. Locally Grown.net - Rabun County site,TIGER,Rabun,Georgia,30576,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
1008955,Northeast Harbor Farmers' Market,NORTHEAST HARBOR,Hancock,Maine,04662,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1006665,northeast michigan regional farm market,OSCODA,Iosco,Michigan,48750,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
1012105,Northeast Michigan Regional Farm Market,TAWAS CITY,Iosco,Michigan,48763,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
1006780,Northeast Minneapolis Farmers Market,MINNEAPOLIS,Hennepin,Minnesota,55413,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
1010755,Northeast Washington (NEW) Farmers Market,COLVILLE,Stevens,Washington,99114,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1
1002120,Northfield Farmer's Market,NORTHFIELD,Rice,Minnesota,55057,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1010243,Northfield Farmers Market,NORTHFIELD,Washington,Vermont,05663,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
1004428,Northfield Farmers' Market,NORTHFIELD,Franklin,Massachusetts,01360,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1001377,Northglenn Mall Farmers market,NORTHGLENN,Adams,Colorado,80035,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1000392,Northport Farmers Market,NORTHPORT,Suffolk,New York,11768,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1002764,Northport Farmers Market,NORTHPORT,Leelanau,Michigan,49670,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
1012003,Northport VA Farmers Market,NORTHPORT,Suffolk,New York,11768,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
1011812,Northridge Farmers Market and family festival,NORTHRIDGE,Los Angeles,California,91324,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1
1006750,Northside Farmers Market,CINCINNATI,Hamilton,Ohio,45223,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1008530,Northside Farmers Market at Edgewater,PORTAGE,Columbia,Wisconsin,53901,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1010939,Northside Farmers' Market year round,YOUNGSTOWN,Mahoning,Ohio,44505,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
1006291,Northville Farmers Market,NORTHVILLE,Wayne,Michigan,48167,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1002639,Northway Mall Wednesday Farmers Market,ANCHORAGE,Anchorage,Alaska,99508,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1012245,Northwest Detroit Farmers' Market,DETROIT,Wayne,Michigan,48223,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
1018447,"Northwest Farmers Market, Inc.",ST. ALBANS,Franklin,Vermont,05478,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1000866,Northwind Perennial Farm Market,BURLINGTON,Walworth,Wisconsin,53105,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1002168,Norton Friends & Farmers Market,NORTON,Norton,Virginia,24273,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1008781,Norway Farmers Market,NORWAY,Oxford,Maine,04268,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1008134,Norwich Downtown Farmers Market,NORWICH,New London,Connecticut,06360,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1018468,Norwich Farmers Market,NORWICH,Windsor,Vermont,05055,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1005379,Norwich Winter Farmers Market,NORWICH,Windsor,Vermont,05055,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1011253,Norwood Farm & Craft Market-Summer,NORWOOD,San Miguel,Colorado,81423,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1005219,Norwood Farmers Market,NORWOOD,Norfolk,Massachusetts,02062,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1001199,Nottingham Farmers' Market,NOTTINGHAM,Rockingham,New Hampshire,03290,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1018291,Nowata CAN Garden Market,NOWATA,Nowata,Oklahoma,74048,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1003229,noxubee county farmers market macon miss,MACON,Noxubee,Mississippi,39341,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010277,NTCC Farmer's Market,MOUNT PLEASANT,Titus,Texas,75455,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
1012742,Nutley Farmers Market,NUTLEY,Essex,New Jersey,07110,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1012238,Nyack Farmers Market,NYACK,Rockland,New York,10960,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
1012244,Nyack Indoor Winter Farmers' Market,NYACK,Rockland,New York,10960,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1
1002210,O Grows Farmers Market,OPELIKA,Lee,Alabama,36801,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1005093,Oak Forest Park District Farmer's Market,OAK FOREST,Cook,Illinois,60452,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
1002103,Oak Grove Neighborhood Market,KANSAS CITY,Wyandotte,Kansas,66101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018560,Oak Harbor Farmers Market,OAK HARBOR,Island,Washington,98277,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1004153,Oak Lawn Farmers Market,OAK LAWN,Cook,Illinois,60453,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
1009617,Oak Marr,OAKTON,Fairfax,Virginia,22124,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1012578,Oak Marr Farmers Market,OAKTON,Fairfax,Virginia,22124,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
1006869,Oak Park Farmers Market,SACRAMENTO,Sacramento,California,95817,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1003749,Oak Park Farmers' Market,OAK PARK,Cook,Illinois,60302,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0
1012463,Oak Ridge Farmers Market,OAK RIDGE,Anderson,Tennessee,37830,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1018046,Oak Square Farmers Market,BRIGHTON,Suffolk,Massachusetts,02135,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
1010496,Oakboro Farmers Market,OAKBORO,Stanly,North Carolina,28129,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1001215,Oakhurst Farm Farmers Market,WEST POINT,Harris,Georgia,31833,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1009061,Oakland Avenue Farmers Market,DETROIT,Wayne,Michigan,48211,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1009062,Oakland County Market,WATERFORD,Oakland,Michigan,48328,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1003280,Oakley Farmers Market,ASHEVILLE,Buncombe,North Carolina,28803,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1004175,Oakmont Farmers Market,HAVERTOWN,Delaware,Pennsylvania,19083,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0
1007773,Oberlin Farmers Market,OBERLIN,Allen,Louisiana,70655,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1009932,Oberlin Farmers Market,OBERLIN,Lorain,Ohio,44074,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
1018106,OBX Farmer's Market,NAGS HEAD,Dare,North Carolina,27959,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1001545,Ocala Farm Market,OCALA,Marion,Florida,34470,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1018306,Occidental Bohemian Farmers Market,OCCIDENTAL,Sonoma,California,95465,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
1001839,Ocean Beach Certified Farmers Market,SAN DIEGO,San Diego,California,92107,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1006250,"Ocean City, NJ Farmers & Crafters Market",OCEAN CITY,Cape May,New Jersey,08226,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0
1008193,Ocean Shores Farmers Market,OCEAN SHORES,Grays Harbor,Washington,98569,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
1001895,Ocean Springs Fresh Market,OCEAN SPRINGS,Jackson,Mississippi,39564,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0
1009693,Oceanside Certified Farmer's Market,OCEANSIDE,San Diego,California,,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1
1000880,Oceanside Sunset Market,OCEANSIDE,San Diego,California,92054,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1003804,Ocmulgee Market,HAWKINSVILLE,Pulaski,Georgia,31036,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1008012,Oconee Farmers Market,WATKINSVILLE,Oconee,Georgia,30677,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
1009655,Oconee Farmers Market-Midweek Market,WATKINSVILLE,Oconee,Georgia,30677,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1004926,Ogallala Farmers Market,OGALLALA,Keith,Nebraska,69153,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1012024,Ogden Park Farmers Market,WILMINGTON,New Hanover,North Carolina,28411,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1008686,Ogdensburg GreenMarket - Library Park,OGDENSBURG,St. Lawrence,New York,,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1007775,Oglethorpe Fresh,LEXINGTON,Oglethorpe,Georgia,30648,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
1018142,Ohio Street Farmers' Market,BANGOR,Penobscot,Maine,04401,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0
1012773,Ohio Valley Farmers Market - Bellaire,BELLAIRE,Belmont,Ohio,43906,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
1011906,Ohio Valley Farmers' Market,ST. CLAIRSVILLE,Belmont,Ohio,43950,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1000554,Ohio Valley Fruit & Vegetable Growers Asociation,MILFORD,Clermont,Ohio,45150,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1009615,Ohio Valley Fruit and Vegetable growers assn,CINCINNATI,Clermont,Ohio,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1008043,Ohiopyle Country Market,OHIOPYLE,Fayette,Pennsylvania,15470,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1001271,OHSU Farmers Market,PORTLAND,Multnomah,Oregon,97239,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
